2001,7,1,36.198,20.011,0,28.104,0,17.205,105.21
2001,7,2,36.896,18.757,0,27.827,0,14.857,124.16
2001,7,3,39.043,17.285,0,28.164,0,24.905,145.12
2001,7,4,39.104,21.228,0,30.166,0,11.324,170.65
2001,7,5,38.965,21.028,0,29.996,0,11.314,196.48
2001,7,6,38.821,20.729,0,29.775,0,11.416,227.54
2001,7,7,38.484,20.522,0,29.503,0,12.476,260.88
2001,7,8,38.17,19.99,0,29.08,0,14.22,293.16
2001,7,9,38.281,21.128,0,29.705,0,16.641,329.94
2001,7,10,39.407,21.171,0,30.289,0,14.999,371.96
2001,7,11,40.398,22.541,0,31.47,0,15.147,413.43
2001,7,12,39.404,22.994,0,31.199,0,17.105,453.88
2001,7,13,37.513,22.539,0,30.026,0,20.286,499.02
2001,7,14,34.769,17.419,0.28842,26.094,0.028842,32.203,543.72
2001,7,15,35.642,17.327,0.80164,26.485,0.080164,32.899,588.54
2001,7,16,37.211,20.508,0.40272,28.859,0.040272,23.457,630.94
2001,7,17,38.532,22.011,0.57269,30.272,0.057269,19.897,676.78
2001,7,18,39.343,22.945,0,31.144,0,20.32,723.13
2001,7,19,40.945,23.211,0,32.078,0,22.694,762.1
2001,7,20,42.748,24.601,0,33.674,0,19.857,804.87
2001,7,21,42.942,26.338,0,34.64,0,21.533,841.97
2001,7,22,41.213,25.185,5.5157,33.199,0.55157,26.216,874.09
2001,7,23,38.827,22.419,4.4179,30.623,0.44179,39.613,910.98
2001,7,24,38.484,23.152,2.3249,30.818,0.23249,31.314,948.86
2001,7,25,38.974,24.26,0,31.617,0,28.078,976.86
2001,7,26,38.863,24.16,2.2711,31.512,0.22711,26.643,1007.7
2001,7,27,38.828,24.578,3.003,31.703,0.3003,27.984,1041.6
2001,7,28,37.365,21.004,15.933,29.185,1.5933,43.078,1062.5
2001,7,29,33.981,20.031,6.6453,27.006,0.66453,39.317,1082.4
2001,7,30,35.438,19.468,1.4,27.453,0.14,36.053,1117
2001,7,31,36.888,21.951,0,29.419,0,36.222,1147.3
2001,8,1,36.295,21.434,0,28.864,0,29.652,1162.1
2001,8,2,37.538,19.806,0,28.672,0,28.371,1184.8
2001,8,3,39.192,19.933,0.69803,29.563,0.069803,31.67,1206.6
2001,8,4,39.948,25.706,0.64566,32.827,0.064566,23.525,1217.8
2001,8,5,40.738,23.979,0,32.359,0,28.392,1233.9
2001,8,6,42.107,21.918,0,32.013,0,35.536,1261.6
2001,8,7,41.176,25.468,0,33.322,0,19.062,1278.5
2001,8,8,40.939,24.248,0,32.594,0,16.739,1285.4
2001,8,9,37.749,22.007,0,29.878,0,17.778,1293.5
2001,8,10,36.013,18.669,0,27.341,0,25.558,1299.2
2001,8,11,35.515,19.457,0,27.486,0,27.559,1294.8
2001,8,12,36.782,20.897,0,28.84,0,23.351,1305
2001,8,13,36.572,21.972,0,29.272,0,19.033,1312.4
2001,8,14,35.715,22.094,0,28.904,0,21.583,1299.2
2001,8,15,36.296,21.531,0,28.914,0,21.141,1298
2001,8,16,36.046,20.756,0,28.401,0,21.248,1303.4
2001,8,17,35.812,19.201,0,27.506,0,22.366,1283.5
2001,8,18,36.256,17.686,0,26.971,0,28.583,1280.6
2001,8,19,37.094,19.459,0,28.277,0,19.184,1289.3
2001,8,20,37.186,19.649,0,28.417,0,19.772,1284
2001,8,21,37.46,21.36,0,29.41,0,14.459,1270.7
2001,8,22,37.598,18.447,0,28.022,0,18.661,1265.4
2001,8,23,36.268,18.459,0,27.363,0,19.006,1257.8
2001,8,24,35.507,18.871,0,27.189,0,18.074,1265.2
2001,8,25,34.637,18.835,0,26.736,0,23.03,1265.6
2001,8,26,34.884,19.255,0,27.069,0,22.702,1269.2
2001,8,27,37.02,18.893,0,27.957,0,21.873,1258.8
2001,8,28,37.238,20.806,0,29.022,0,20.117,1260.6
2001,8,29,37.783,19.865,0,28.824,0,15.158,1265.1
2001,8,30,37.208,18.982,0,28.095,0,14.004,1262
2001,8,31,37.587,17.991,0,27.789,0,12.738,1267.3
2001,9,1,37.903,17.901,0,27.902,0,12.78,1287.7
2001,9,2,38.277,13.597,0,25.937,0,23.835,1284.6
2001,9,3,38.59,17.708,0,28.149,0,14.779,1277.7
2001,9,4,39.202,19.574,0,29.388,0,15.037,1286.6
2001,9,5,38.761,21.218,0,29.989,0,16.857,1284.1
2001,9,6,37.783,21.719,0,29.751,0,21.937,1272.4
2001,9,7,37.553,22.535,0,30.044,0,21.254,1274.8
2001,9,8,37.71,20.856,0,29.283,0,16.565,1252.4
2001,9,9,37.677,16.405,0,27.041,0,24.15,1235.2
2001,9,10,37.12,18.339,0,27.729,0,15.657,1224.3
2001,9,11,37.657,17.712,0,27.685,0,21.492,1220
2001,9,12,38.633,17.675,0,28.154,0,20.195,1196.5
2001,9,13,39.329,19.499,0,29.414,0,10.399,1175.7
2001,9,14,38.46,18.923,0,28.691,0,10.65,1146.9
2001,9,15,36.091,17.231,0,26.661,0,12.812,1105
2001,9,16,36.414,16.002,0,26.208,0,13.509,1074.9
2001,9,17,38.49,17.777,0,28.134,0,16.994,1051.5
2001,9,18,37.719,21.516,0,29.618,0,14.918,1014.8
2001,9,19,36.13,19.068,0,27.599,0,18.955,968.55
2001,9,20,33.901,18.938,0,26.42,0,19.713,927.71
2001,9,21,30.744,14.43,0.42814,22.587,0.042814,20.365,900.31
2001,9,22,29.724,14.289,0,22.006,0,21.103,862.46
2001,9,23,30.191,16.594,0,23.393,0,24.965,836.96
2001,9,24,30.449,14.618,0,22.534,0,37.684,806.68
2001,9,25,27.39,11.098,14.182,19.244,1.4182,51.289,768.78
2001,9,26,22.822,11.587,14.546,17.204,1.4546,70.043,729.9
2001,9,27,24.152,16.993,2.0208,20.572,0.20208,63.457,702.28
2001,9,28,26.611,18.093,1.9204,22.352,0.19204,61.862,672.2
2001,9,29,26.674,14.141,8.7457,20.408,0.87457,55.049,652.36
2001,9,30,27.52,14.729,6.8551,21.125,0.68551,39.467,644.15
2001,10,1,26.248,13.005,0,19.627,0,32.965,612.28
2001,10,2,27.17,13.269,0,20.22,0,32.335,582.19
2001,10,3,28.763,12.68,0,20.722,0,31.835,563.44
2001,10,4,29.624,14.645,0,22.135,0,31.871,545.21
2001,10,5,29.269,14.104,2.382,21.686,0.2382,39.452,530.16
2001,10,6,27.47,13.42,0,20.445,0,33.611,500.74
2001,10,7,26.559,9.5578,0,18.058,0,29.822,470.14
2001,10,8,23.209,8.7256,0,15.968,0,31.747,439.55
2001,10,9,26.328,9.521,0,17.924,0,27.995,413.7
2001,10,10,28.316,10.999,0,19.658,0,26.827,391.67
2001,10,11,28.207,11.245,0,19.726,0,27.366,370.59
2001,10,12,27.305,11.788,0,19.547,0,27.748,346.22
2001,10,13,26.839,11.569,0,19.204,0,30.241,324.18
2001,10,14,26.489,13.004,0,19.747,0,30.023,294.74
2001,10,15,26.19,9.4967,0,17.843,0,34.115,255.3
2001,10,16,28.206,10.773,0,19.49,0,26.042,227.7
2001,10,17,27.797,12.716,0,20.256,0,30.461,201.27
2001,10,18,22.134,9.8448,0,15.99,0,34.821,173.76
2001,10,19,21.48,7.2288,0,14.354,0,40.62,149.12
2001,10,20,21.739,7.7037,0,14.721,0,32.741,125.32
2001,10,21,21.708,9.5454,1.7442,15.626,0.17442,29.407,108.71
2001,10,22,23.253,8.6406,0,15.947,0,27.338,96.365
2001,10,23,23.26,10.708,1.191,16.984,0.1191,30.525,84.021
2001,10,24,23.722,5.6502,0,14.686,0,36.469,71.678
2001,10,25,25.533,7.3698,0,16.451,0,31.396,59.334
2001,10,26,26.088,8.4834,0,17.286,0,28.177,46.991
