ID,Lat,Lon
811,-101.68,48.83
812,-101.64,48.83
813,-101.6,48.83
814,-101.56,48.83
815,-101.52,48.83
816,-101.48,48.83
817,-101.44,48.83
818,-101.4,48.83
819,-101.36,48.83
820,-101.32,48.83
821,-101.28,48.83
822,-101.24,48.83
823,-101.2,48.83
824,-101.16,48.83
825,-101.12,48.83
826,-101.08,48.83
827,-101.04,48.83
828,-101.0,48.83
829,-100.96,48.83
830,-100.92,48.83
831,-100.88,48.83
832,-100.84,48.83
833,-100.8,48.83
834,-100.76,48.83
835,-100.72,48.83
836,-100.68,48.83
837,-100.64,48.83
838,-100.6,48.83
839,-100.56,48.83
840,-100.52,48.83
841,-100.48,48.83
842,-100.44,48.83
843,-100.4,48.83
844,-100.36,48.83
845,-100.32,48.83
846,-100.28,48.83
847,-100.24,48.83
848,-100.2,48.83
849,-100.16,48.83
850,-100.12,48.83
851,-100.08,48.83
852,-100.04,48.83
853,-100.0,48.83
854,-99.96,48.83
855,-99.92,48.83
856,-99.88,48.83
857,-99.84,48.83
858,-99.8,48.83
859,-99.76,48.83
860,-99.72,48.83
861,-99.68,48.83
862,-99.64,48.83
863,-99.6,48.83
864,-99.56,48.83
865,-99.52,48.83
866,-99.48,48.83
867,-99.44,48.83
868,-99.4,48.83
869,-99.36,48.83
870,-99.32,48.83
871,-99.28,48.83
872,-99.24,48.83
873,-99.2,48.83
874,-99.16,48.83
875,-99.12,48.83
876,-99.08,48.83
877,-99.04,48.83
878,-99.0,48.83
879,-98.96,48.83
880,-98.92,48.83
881,-98.88,48.83
882,-98.84,48.83
883,-98.8,48.83
884,-98.76,48.83
885,-98.72,48.83
886,-98.68,48.83
887,-98.64,48.83
888,-98.6,48.83
889,-98.56,48.83
890,-98.52,48.83
891,-98.48,48.83
892,-98.44,48.83
893,-98.4,48.83
894,-98.36,48.83
895,-98.32,48.83
896,-98.28,48.83
897,-98.24,48.83
898,-98.2,48.83
899,-98.16,48.83
900,-98.12,48.83
901,-98.08,48.83
902,-98.04,48.83
903,-98.0,48.83
904,-97.96,48.83
905,-97.92,48.83
906,-97.88,48.83
907,-97.84,48.83
908,-97.8,48.83
909,-97.76,48.83
910,-97.72,48.83
911,-97.68,48.83
912,-97.64,48.83
913,-97.6,48.83
914,-97.56,48.83
915,-97.52,48.83
916,-97.48,48.83
917,-97.44,48.83
918,-97.4,48.83
919,-97.36,48.83
920,-97.32,48.83
921,-97.28,48.83
922,-97.24,48.83
923,-97.2,48.83
924,-97.16,48.83
940,-104.04,48.79
941,-104.0,48.79
942,-103.96,48.79
943,-103.92,48.79
944,-103.88,48.79
945,-103.84,48.79
946,-103.8,48.79
947,-103.76,48.79
948,-103.72,48.79
949,-103.68,48.79
950,-103.64,48.79
951,-103.6,48.79
952,-103.56,48.79
953,-103.52,48.79
954,-103.48,48.79
955,-103.44,48.79
956,-103.4,48.79
957,-103.36,48.79
958,-103.32,48.79
959,-103.28,48.79
960,-103.24,48.79
961,-103.2,48.79
962,-103.16,48.79
963,-103.12,48.79
964,-103.08,48.79
965,-103.04,48.79
966,-103.0,48.79
967,-102.96,48.79
968,-102.92,48.79
969,-102.88,48.79
970,-102.84,48.79
971,-102.8,48.79
972,-102.76,48.79
973,-102.72,48.79
974,-102.68,48.79
975,-102.64,48.79
976,-102.6,48.79
977,-102.56,48.79
978,-102.52,48.79
979,-102.48,48.79
980,-102.44,48.79
981,-102.4,48.79
982,-102.36,48.79
983,-102.32,48.79
984,-102.28,48.79
985,-102.24,48.79
986,-102.2,48.79
987,-102.16,48.79
988,-102.12,48.79
989,-102.08,48.79
990,-102.04,48.79
991,-102.0,48.79
992,-101.96,48.79
993,-101.92,48.79
994,-101.88,48.79
995,-101.84,48.79
996,-101.8,48.79
997,-101.76,48.79
998,-101.72,48.79
999,-101.68,48.79
1000,-101.64,48.79
1001,-101.6,48.79
1002,-101.56,48.79
1003,-101.52,48.79
1004,-101.48,48.79
1005,-101.44,48.79
1006,-101.4,48.79
1007,-101.36,48.79
1008,-101.32,48.79
1009,-101.28,48.79
1010,-101.24,48.79
1011,-101.2,48.79
1012,-101.16,48.79
1013,-101.12,48.79
1014,-101.08,48.79
1015,-101.04,48.79
1016,-101.0,48.79
1017,-100.96,48.79
1018,-100.92,48.79
1019,-100.88,48.79
1020,-100.84,48.79
1021,-100.8,48.79
1022,-100.76,48.79
1023,-100.72,48.79
1024,-100.68,48.79
1025,-100.64,48.79
1026,-100.6,48.79
1027,-100.56,48.79
1028,-100.52,48.79
1029,-100.48,48.79
1030,-100.44,48.79
1031,-100.4,48.79
1032,-100.36,48.79
1033,-100.32,48.79
1034,-100.28,48.79
1035,-100.24,48.79
1036,-100.2,48.79
1037,-100.16,48.79
1038,-100.12,48.79
1039,-100.08,48.79
1040,-100.04,48.79
1041,-100.0,48.79
1042,-99.96,48.79
1043,-99.92,48.79
1044,-99.88,48.79
1045,-99.84,48.79
1046,-99.8,48.79
1047,-99.76,48.79
1048,-99.72,48.79
1049,-99.68,48.79
1050,-99.64,48.79
1051,-99.6,48.79
1052,-99.56,48.79
1053,-99.52,48.79
1054,-99.48,48.79
1055,-99.44,48.79
1056,-99.4,48.79
1057,-99.36,48.79
1058,-99.32,48.79
1059,-99.28,48.79
1060,-99.24,48.79
1061,-99.2,48.79
1062,-99.16,48.79
1063,-99.12,48.79
1064,-99.08,48.79
1065,-99.04,48.79
1066,-99.0,48.79
1067,-98.96,48.79
1068,-98.92,48.79
1069,-98.88,48.79
1070,-98.84,48.79
1071,-98.8,48.79
1072,-98.76,48.79
1073,-98.72,48.79
1074,-98.68,48.79
1075,-98.64,48.79
1076,-98.6,48.79
1077,-98.56,48.79
1078,-98.52,48.79
1079,-98.48,48.79
1080,-98.44,48.79
1081,-98.4,48.79
1082,-98.36,48.79
1083,-98.32,48.79
1084,-98.28,48.79
1085,-98.24,48.79
1086,-98.2,48.79
1087,-98.16,48.79
1088,-98.12,48.79
1089,-98.08,48.79
1090,-98.04,48.79
1091,-98.0,48.79
1092,-97.96,48.79
1093,-97.92,48.79
1094,-97.88,48.79
1095,-97.84,48.79
1096,-97.8,48.79
1097,-97.76,48.79
1098,-97.72,48.79
1099,-97.68,48.79
1100,-97.64,48.79
1101,-97.6,48.79
1102,-97.56,48.79
1103,-97.52,48.79
1104,-97.48,48.79
1105,-97.44,48.79
1106,-97.4,48.79
1107,-97.36,48.79
1108,-97.32,48.79
1109,-97.28,48.79
1110,-97.24,48.79
1111,-97.2,48.79
1112,-97.16,48.79
1128,-104.04,48.75
1129,-104.0,48.75
1130,-103.96,48.75
1131,-103.92,48.75
1132,-103.88,48.75
1133,-103.84,48.75
1134,-103.8,48.75
1135,-103.76,48.75
1136,-103.72,48.75
1137,-103.68,48.75
1138,-103.64,48.75
1139,-103.6,48.75
1140,-103.56,48.75
1141,-103.52,48.75
1142,-103.48,48.75
1143,-103.44,48.75
1144,-103.4,48.75
1145,-103.36,48.75
1146,-103.32,48.75
1147,-103.28,48.75
1148,-103.24,48.75
1149,-103.2,48.75
1150,-103.16,48.75
1151,-103.12,48.75
1152,-103.08,48.75
1153,-103.04,48.75
1154,-103.0,48.75
1155,-102.96,48.75
1156,-102.92,48.75
1157,-102.88,48.75
1158,-102.84,48.75
1159,-102.8,48.75
1160,-102.76,48.75
1161,-102.72,48.75
1162,-102.68,48.75
1163,-102.64,48.75
1164,-102.6,48.75
1165,-102.56,48.75
1166,-102.52,48.75
1167,-102.48,48.75
1168,-102.44,48.75
1169,-102.4,48.75
1170,-102.36,48.75
1171,-102.32,48.75
1172,-102.28,48.75
1173,-102.24,48.75
1174,-102.2,48.75
1175,-102.16,48.75
1176,-102.12,48.75
1177,-102.08,48.75
1178,-102.04,48.75
1179,-102.0,48.75
1180,-101.96,48.75
1181,-101.92,48.75
1182,-101.88,48.75
1183,-101.84,48.75
1184,-101.8,48.75
1185,-101.76,48.75
1186,-101.72,48.75
1187,-101.68,48.75
1188,-101.64,48.75
1189,-101.6,48.75
1190,-101.56,48.75
1191,-101.52,48.75
1192,-101.48,48.75
1193,-101.44,48.75
1194,-101.4,48.75
1195,-101.36,48.75
1196,-101.32,48.75
1197,-101.28,48.75
1198,-101.24,48.75
1199,-101.2,48.75
1200,-101.16,48.75
1201,-101.12,48.75
1202,-101.08,48.75
1203,-101.04,48.75
1204,-101.0,48.75
1205,-100.96,48.75
1206,-100.92,48.75
1207,-100.88,48.75
1208,-100.84,48.75
1209,-100.8,48.75
1210,-100.76,48.75
1211,-100.72,48.75
1212,-100.68,48.75
1213,-100.64,48.75
1214,-100.6,48.75
1215,-100.56,48.75
1216,-100.52,48.75
1217,-100.48,48.75
1218,-100.44,48.75
1219,-100.4,48.75
1220,-100.36,48.75
1221,-100.32,48.75
1222,-100.28,48.75
1223,-100.24,48.75
1224,-100.2,48.75
1225,-100.16,48.75
1226,-100.12,48.75
1227,-100.08,48.75
1228,-100.04,48.75
1229,-100.0,48.75
1230,-99.96,48.75
1231,-99.92,48.75
1232,-99.88,48.75
1233,-99.84,48.75
1234,-99.8,48.75
1235,-99.76,48.75
1236,-99.72,48.75
1237,-99.68,48.75
1238,-99.64,48.75
1239,-99.6,48.75
1240,-99.56,48.75
1241,-99.52,48.75
1242,-99.48,48.75
1243,-99.44,48.75
1244,-99.4,48.75
1245,-99.36,48.75
1246,-99.32,48.75
1247,-99.28,48.75
1248,-99.24,48.75
1249,-99.2,48.75
1250,-99.16,48.75
1251,-99.12,48.75
1252,-99.08,48.75
1253,-99.04,48.75
1254,-99.0,48.75
1255,-98.96,48.75
1256,-98.92,48.75
1257,-98.88,48.75
1258,-98.84,48.75
1259,-98.8,48.75
1260,-98.76,48.75
1261,-98.72,48.75
1262,-98.68,48.75
1263,-98.64,48.75
1264,-98.6,48.75
1265,-98.56,48.75
1266,-98.52,48.75
1267,-98.48,48.75
1268,-98.44,48.75
1269,-98.4,48.75
1270,-98.36,48.75
1271,-98.32,48.75
1272,-98.28,48.75
1273,-98.24,48.75
1274,-98.2,48.75
1275,-98.16,48.75
1276,-98.12,48.75
1277,-98.08,48.75
1278,-98.04,48.75
1279,-98.0,48.75
1280,-97.96,48.75
1281,-97.92,48.75
1282,-97.88,48.75
1283,-97.84,48.75
1284,-97.8,48.75
1285,-97.76,48.75
1286,-97.72,48.75
1287,-97.68,48.75
1288,-97.64,48.75
1289,-97.6,48.75
1290,-97.56,48.75
1291,-97.52,48.75
1292,-97.48,48.75
1293,-97.44,48.75
1294,-97.4,48.75
1295,-97.36,48.75
1296,-97.32,48.75
1297,-97.28,48.75
1298,-97.24,48.75
1299,-97.2,48.75
1300,-97.16,48.75
1301,-97.12,48.75
